movieId,tagId,relevance
2220,448,0.3346996945191685
7042,690,0.0644903638950427
2061,1002,0.2012993485600898
5288,855,0.44681025424740106
1620,502,0.956199870014404
8513,764,0.7228541796753541
1343,735,0.8282830451682474
2833,250,0.277293896906476
2825,601,0.6838230274535032
1995,125,0.8624381433779964
3491,113,0.4794115148965845
9311,981,0.42989186023075865
7985,150,0.7194045134317787
1605,875,0.5599116862447463
236,343,0.9931710831940439
1909,580,0.42510280072856166
8568,783,0.1759432773249866
3531,321,0.47193505278631287
5257,822,0.23520499309773135
2636,532,0.561253820794501
8163,492,0.12579699243794584
9763,612,0.949976273549186
2561,252,0.859822881540161
5416,1101,0.1555653971088704
3392,173,0.17239292274700968
5952,875,0.5124386744880165
5469,201,0.7728813870417252
8008,217,0.21907933566752946
9065,376,0.060971719559531845
9445,11,0.5455342765826151
6414,1036,0.69159711410201
6942,892,0.244365491292717
9507,435,0.7397677877506381
4821,818,0.9506437849446087
2899,931,0.13707444268547286
7547,691,0.5110290653086953
78,855,0.0568419506815826
7578,784,0.20666100723071557
4228,319,0.08981935346107328
601,844,0.4040066230802025
1066,621,0.8208317903747576
2137,785,0.5771304505217814
9511,397,0.22258483716543076
6944,1082,0.040110647095723095
7805,460,0.5533981952867529
6566,61,0.132796714990571
5985,369,0.34273402736375724
5143,719,0.510192258913606
4671,546,0.9037325356861925
2191,1041,0.08182332708871698
9185,496,0.6686075922668305
2713,497,0.014081285504878527
2193,505,0.6299085523602959
1249,969,0.5515324893305936
4034,1093,0.8118666200900677
1998,161,0.5316624728644793
3688,718,0.35261659972613746
4019,993,0.2427508713282266
1971,269,0.08524974178207301
8390,699,0.5346126742964312
5766,865,0.8883219266485685
1203,350,0.5147444939556894
8136,110,0.7391028574658923
5568,407,0.2984349382175756
7668,650,0.44813085987476775
5743,51,0.3246032034459314
5789,1111,0.10926611135489739
5409,1092,0.41698860328350495
8670,596,0.7642872318372164
9447,979,0.3949749995445172
923,1066,0.6501792222182673
420,731,0.7586154840508602
2205,57,0.32273622721632267
1121,738,0.7975145596054768
951,196,0.33892571696970963
2337,1086,0.25610706046045606
5374,112,0.22244616775986503
2244,765,0.19990414572483928
2646,711,0.7371240728133968
4613,948,0.8875092610569176
1866,26,0.23064847418528922
6029,410,0.08524029779615394
7327,758,0.3137669762884384
6372,531,0.6578472389213587
6360,749,0.3685200922260389
7864,246,0.5491765392112188
3229,1105,0.7443049656751953
3720,662,0.4084785311550485
2372,909,0.9996948313711949
2892,396,0.2979492602355025
3757,522,0.978248351872617
4226,926,0.20302966523311394
95,264,0.11093174326428978
2675,790,0.7508306250943679
6899,172,0.702309656651198
794,265,0.8111693472424644
2117,1050,0.3435904217333049
5780,476,0.9308076538529837
6167,356,0.11948142837307885
815,1050,0.030277101331126155
346,34,0.3005638851119715
8555,264,0.7973244634002504
2444,816,0.6729823072736482
7784,875,0.4362087642226231
985,754,0.25625361419433546
7791,566,0.059272786767977204
9832,462,0.33750557844747253
828,655,0.4600197677547496
3532,81,0.6870238380712053
