userId,movieId,rating,timestamp
21960,3008,1.2,1474827087
136603,14326,3.5,1064657411
119102,3125,1.4,1276309793
3749,1754,2.4,1281164534
13546,17997,2.9,1277379588
127660,3276,3.1,1440802800
73531,8748,3.2,1407139553
93558,12444,3.4,1140327149
61088,18434,1.7,1432998035
68841,825,2.3,1449640550
118452,13881,0.7,1305931438
51006,11042,4.0,1255230961
39354,19415,4.3,1031844075
52734,1082,1.4,1192904225
65319,11518,1.4,1249996971
67173,21684,0.7,1077986309
93265,16877,4.9,1444559799
26737,4765,4.1,1119043356
112860,23587,2.1,1075090144
112182,8267,2.7,1489392692
131927,11184,1.8,1037641472
90085,19745,3.2,1281081838
7393,24947,3.7,1204807226
55681,21067,2.5,1389896111
50860,16713,4.4,1249925877
125658,12878,2.8,1139085318
70468,9983,1.1,1169886933
98507,8969,3.3,1157166495
109752,26599,2.6,1494736973
118907,14640,4.7,1135390908
25343,4675,2.3,1386216888
106309,4317,2.3,1420477746
106082,15315,3.4,1226527447
89046,25764,2.9,1141852050
34699,9696,2.2,1168280346
110079,15815,5.0,1036446014
80624,22188,1.9,1243384251
22672,19710,1.7,1319725116
93385,8380,4.4,1121055804
86203,1215,0.5,1106024150
51664,23941,1.4,1117733757
15709,11639,3.2,1376175660
91907,25686,1.2,1123025300
49812,10714,4.9,1127295659
133884,15978,2.6,1226866396
56251,12072,3.2,1230354304
112548,25107,1.2,1089748574
124250,25647,1.8,1004458330
34755,3137,3.3,1468404451
133984,25539,3.0,1320924221
84897,6619,4.0,1459913532
71296,5266,1.7,1138631898
100690,23474,3.4,1043736398
11112,7966,1.8,1371368536
37505,9598,3.1,1438860399
132875,8709,3.2,1231984846
8156,6570,1.0,1101533671
39385,17876,3.0,1310493650
112562,5214,0.6,1195432302
47255,11882,2.8,1419565361
21919,4229,3.6,1364803786
85982,23893,0.8,1406286632
30307,4410,4.7,1126372384
46844,591,2.6,1369383912
120976,23764,4.7,1013313019
96602,26120,1.0,1435837142
107513,19441,4.8,1033539595
111473,18591,1.0,1258668394
133122,2709,2.6,1384332436
103728,5982,4.7,1444453517
112894,12222,1.5,1197341985
20933,22107,0.7,1081771726
117797,17132,4.1,1387584340
29856,13786,3.2,1203571903
7401,25377,2.8,1216848790
117859,6554,0.7,1424698708
15152,17882,3.4,1422519089
66691,1380,1.3,1464154106
4500,25256,4.7,1125396877
6296,7361,3.6,1005479892
120886,3771,3.7,1035907323
126072,19727,1.5,1378973899
59041,14450,4.5,1308388713
12184,9089,2.9,1455116333
116337,1547,4.4,1158535541
32712,19511,1.7,1359698926
5540,22274,3.9,1453561604
126064,6209,3.1,1198916673
133630,16351,0.7,1420529813
38361,8876,2.3,1428418629
133273,1296,1.3,1445914475
21358,15862,2.1,1039859713
119122,13974,2.2,1271514140
77506,17770,2.6,1291838719
2870,14482,3.2,1042368572
50109,17327,3.1,1092608099
112297,3281,0.7,1124011391
94180,13598,3.9,1179943878
90273,17418,4.8,1228963471
38468,2787,2.1,1386575551
23329,2234,1.3,1238247776
91413,1621,2.9,1173174112
135060,3536,3.7,1496905997
58872,19590,3.6,1339659050
128392,2883,3.3,1115641803
86417,16555,1.2,1295905706
70272,24525,4.3,1416696133
44065,9746,2.4,1044269366
107451,3898,1.5,1362179275
19831,15862,0.9,1296424180
137966,26172,2.4,1341655582
116382,26200,3.3,1209910091
47334,20507,3.5,1308754377
134509,21494,4.8,1182841255
76214,25668,1.2,1011648410
136968,2838,4.9,1459913267
30747,8600,3.4,1417754495
49378,15912,2.5,1270156018
54046,21613,4.5,1254302982
97889,20554,3.6,1123318957
107456,6722,2.1,1381335139
136673,17064,4.5,1127301024
93180,23814,3.5,1054781402
45715,5488,3.6,1065869191
102947,15122,4.5,1243373444
109617,237,2.5,1364057148
105984,11630,3.5,1074323911
124124,11550,3.9,1056826727
43485,23189,2.5,1274954939
82990,2424,0.9,1287301076
36213,12907,4.0,1180483479
43526,14989,0.7,1073243142
63209,1033,3.7,1130544828
33829,6340,4.6,1003570258
3421,2941,2.1,1203369822
96753,21794,1.0,1121048995
131374,12263,1.5,1110754074
115295,19517,3.0,1278554235
124020,23465,4.7,1322104476
65727,11653,2.8,1165446230
115669,4943,1.0,1215271571
6103,6962,3.3,1442007621
118016,26500,3.8,1385621963
26642,7731,2.3,1458368369
103747,634,3.7,1336422513
36632,6823,2.0,1217585154
72992,20488,4.1,1150063337
4015,25969,2.0,1414030502
11094,6488,1.7,1400035426
18071,15132,4.5,1037653115
35778,19831,3.0,1032182738
56959,5739,1.8,1162402860
82075,3099,4.7,1196981629
10730,8098,3.6,1001123614
105865,13137,1.5,1045027945
130859,5477,3.3,1115365344
105511,8254,4.4,1077328517
54749,21566,3.6,1276058119
5802,18202,1.6,1400558107
29593,25209,3.4,1264667918
10648,4888,3.3,1178343646
110628,18983,4.2,1173374983
70317,11644,1.3,1316187957
2369,9493,3.6,1021442181
77576,2654,0.6,1444756508
6656,1455,3.6,1280641005
70032,17523,4.8,1311739425
87923,5808,1.3,1201295878
124047,3193,1.9,1458962983
32098,12813,3.1,1433302857
124863,22501,3.8,1290370444
118835,15776,2.0,1333252669
93849,10403,3.5,1348580949
52922,13075,4.5,1208006868
126142,15246,3.8,1051108979
22678,3760,3.7,1433974848
55610,19414,2.2,1016844072
31025,25937,4.6,1394639738
70314,15684,1.7,1393731753
127814,12461,1.4,1193499457
95286,21480,2.1,1153292403
113633,16448,3.4,1358007516
3052,15461,4.4,1133887370
114693,17730,1.1,1143635812
87236,17359,4.2,1263286321
73524,20546,4.2,1305593158
94477,22347,3.1,1481860002
17020,9815,3.9,1234081757
83614,25034,1.3,1175945039
86673,13891,1.3,1054849102
73848,22981,4.4,1280674279
82751,19715,2.7,1453269915
28252,1741,1.6,1205862778
103482,11219,3.6,1207974948
112567,6056,4.5,1440096002
25946,22706,3.3,1336011868
90853,1955,2.1,1193595066
32218,16664,2.7,1441362788
8309,18776,3.9,1496351432
5950,9233,0.8,1307768730
132223,6440,1.5,1115719455
100236,962,2.6,1041286703
74741,23212,3.2,1379456252
116353,17602,2.0,1136029741
66618,24951,1.8,1461495665
16897,6008,0.7,1160827622
130799,20515,0.6,1023051358
5238,17777,1.8,1334661934
20057,2077,2.9,1115342553
114549,25351,3.0,1209915431
111489,20701,2.7,1087431554
134416,6197,2.3,1130597578
29376,16293,1.6,1099484572
16965,10316,2.3,1045632602
113430,20974,1.1,1218943545
67216,11786,1.0,1134367753
69043,8143,1.8,1453675775
93469,6261,5.0,1388193084
9436,24856,2.0,1137040354
78833,24282,4.7,1385618286
51294,15535,2.3,1433324920
78782,4842,2.5,1015554364
43920,23546,4.1,1213077398
121173,26051,0.9,1111234565
94759,26434,1.3,1494515530
56574,13385,4.9,1293406395
59102,17444,2.8,1003654890
26647,1923,0.7,1298605426
104186,11992,0.7,1156256438
23050,6102,4.6,1080600350
98117,20977,4.4,1446671994
97380,22734,2.6,1383117469
68386,2474,1.2,1022019394
126132,8109,4.2,1070273036
23290,15451,2.0,1433377082
110227,24481,2.4,1412158517
100794,10044,3.6,1186243943
9824,23133,2.1,1009283348
41976,16211,3.3,1225794602
9541,4550,4.5,1259114762
16365,595,4.1,1140459628
135684,21837,2.2,1303083330
27664,16891,1.8,1071762597
51992,4890,1.8,1189737822
104183,24022,2.1,1161144727
94705,8213,2.7,1105501289
49116,17784,2.4,1482975282
91008,3202,1.1,1202942667
11939,7855,1.2,1105253820
91681,6764,2.0,1463534381
4001,10654,3.0,1182172714
101043,24347,3.2,1367589972
93611,5191,2.7,1234455768
103692,13716,3.8,1431253149
38305,5682,3.8,1297875293
69450,3679,2.4,1392280569
82987,14103,1.1,1193483390
108941,16721,2.9,1149651646
38495,1668,2.2,1193214217
3374,17294,1.1,1158192514
97533,24852,4.9,1231778252
92659,25468,2.2,1294604570
123634,8205,3.3,1083715537
100387,5123,2.7,1348009900
27351,24538,1.1,1064596029
93009,11218,0.7,1176920471
94298,15584,3.3,1174954797
25352,974,1.6,1264610429
88669,20655,1.6,1160560102
114586,1409,4.8,1110614699
75354,10136,2.6,1215291384
65954,18673,0.6,1467488830
57459,8739,2.0,1307276547
20359,14350,3.1,1009588751
3268,1219,2.0,1367827634
82746,17805,0.6,1482222921
89589,26031,2.5,1199971940
38514,3378,1.0,1303976410
11339,23886,3.3,1475008175
131485,10965,3.3,1059950272
7544,4099,0.7,1139067332
105892,19123,1.8,1095344588
60693,7620,2.4,1160014124
44426,11940,3.0,1183919490
38757,18227,1.8,1242154768
18889,25323,1.8,1462740388
47296,19201,4.9,1202645252
114353,25448,0.7,1130304174
83043,16879,5.0,1402956075
86000,6561,0.7,1026672343
17956,5511,1.8,1358254058
37842,3445,2.7,1348971424
70641,25652,1.1,1079167222
138430,7544,1.1,1230618644
61477,23947,1.7,1350990786
44812,20379,4.9,1032508739
71181,12430,2.2,1423005938
112857,7254,3.0,1249263903
68451,13776,3.7,1375599383
111889,46,3.8,1116986099
110449,15598,3.6,1035619490
14398,2058,2.0,1108877969
131801,664,1.0,1237911106
119181,4669,1.8,1469838133
66235,18414,1.4,1439095193
39955,5718,1.1,1140914619
79460,2697,0.6,1285241460
59164,13201,4.7,1096470487
51935,16102,4.6,1197882618
54099,8832,0.7,1341216576
5487,19048,1.3,1361344434
86901,19130,1.1,1424811889
126021,5005,1.8,1409111265
102796,22706,1.4,1474633915
87509,13157,4.8,1382593210
118325,21510,0.9,1255184459
60567,21333,1.5,1484365072
27193,4403,0.9,1413996500
1063,10788,4.9,1210080450
84077,14663,4.6,1421565211
89781,19812,3.7,1007188952
21690,5913,2.4,1241498667
11175,395,1.4,1423366085
88462,14636,1.5,1086461885
126175,3598,2.5,1133436073
103034,10525,4.0,1243994717
9349,330,1.7,1261708565
38103,26674,1.9,1365156345
74461,17157,3.2,1219412517
102635,24520,1.6,1091912973
89931,1646,3.1,1180480481
6802,26309,2.2,1193003242
103151,18172,0.7,1256759918
1543,9816,2.3,1461850489
21678,17384,4.6,1035203481
39082,1849,1.8,1397434023
93106,1562,2.0,1211138101
19066,774,0.8,1354023820
88093,7312,3.3,1018036701
54694,21564,4.3,1281177874
26963,15204,2.1,1254513193
28296,18188,1.6,1285757480
13808,9291,4.8,1328523313
132397,2051,3.9,1443418086
91268,26175,3.1,1400846722
19871,17132,1.9,1474232478
26791,24510,1.5,1184094539
118875,22245,3.7,1295647630
25290,3974,2.8,1042948789
15486,26130,2.8,1328748212
44483,1616,0.8,1077823916
86189,14551,2.8,1381939365
4749,20139,4.2,1428532455
3710,10495,4.8,1384969421
123962,5507,1.0,1152342370
30356,20606,3.3,1155830735
42919,13055,3.1,1408257585
52225,13862,4.5,1053015959
39299,11588,3.9,1287440272
80220,13516,4.8,1422571153
61630,21676,4.8,1345567529
66041,5855,1.5,1341018768
28017,16601,3.8,1320380943
23961,17744,2.9,1096304212
33592,3775,1.5,1284269783
103334,21802,1.4,1397307361
114822,4928,0.9,1388535347
36396,4430,4.1,1050134563
129696,4607,2.0,1310911082
34621,4479,4.4,1024760538
128149,16077,3.2,1042662822
20560,18281,3.5,1149952848
93397,7367,1.8,1121596824
21733,4428,2.6,1338407794
91363,13477,2.4,1196013029
13844,5362,1.6,1152898345
114066,25476,4.2,1141624724
71727,642,3.3,1317233731
17641,21731,0.7,1302865019
52529,21114,4.2,1382364701
38414,20012,1.0,1018446520
52639,22979,2.3,1209974560
110134,24772,3.1,1094190950
106358,10086,0.5,1341391833
138187,19660,3.4,1312619992
78860,4051,3.5,1479342132
99658,4554,3.4,1070299023
11024,21310,1.2,1437657264
21448,18689,1.7,1318254039
125900,3344,1.6,1219143300
23960,2057,4.8,1189569525
66204,19193,0.8,1073960297
119157,23477,2.4,1359079910
9338,9417,4.4,1311352396
46428,7227,4.0,1309080413
61530,887,4.2,1347600955
102024,8585,4.9,1373994950
84666,26252,2.2,1496960366
105788,24105,1.9,1218573264
33308,18831,0.6,1098559066
127017,20290,1.2,1498875298
4836,22859,3.0,1494975940
20160,11531,1.2,1160793897
121791,3592,3.8,1250785092
105617,18566,0.7,1392515863
78753,21396,1.7,1415906502
55285,21415,3.6,1417850310
57044,16739,1.6,1022932597
97008,2632,3.8,1466117302
82845,17906,5.0,1256977462
27533,19057,4.1,1488874254
122403,11371,2.0,1325441028
118013,18722,4.6,1350786660
136786,23353,0.7,1247588227
56179,17013,3.8,1333706525
49408,23547,0.6,1237816787
50991,2680,1.3,1403213364
129474,21651,4.9,1050754376
58142,4423,2.1,1114485021
56571,26015,4.2,1493199354
1016,7464,2.2,1305271787
61814,9614,4.3,1427086063
27713,17511,4.8,1039832789
100498,1781,2.5,1180560232
112817,26108,3.0,1120532331
128779,26491,3.3,1428131155
62293,9425,4.7,1097239899
23834,26533,1.7,1160281276
135231,6572,3.3,1398263622
20310,24969,2.0,1303247348
6971,826,1.5,1046656323
72475,11156,0.9,1232271323
46541,23661,3.3,1267211574
18018,2396,4.5,1428447330
75881,4146,2.1,1025440352
105571,23444,3.0,1370804808
8703,15780,3.4,1058065889
131457,5493,2.4,1094459135
405,7112,4.6,1238831334
12764,13088,2.1,1434961577
98143,9985,1.1,1232518625
80643,6793,1.1,1082096460
50613,25940,4.5,1482305180
23575,19936,4.9,1363707810
23525,7712,1.8,1010799020
10917,20013,1.1,1097704393
4810,1566,2.7,1042830557
121289,3668,3.7,1025074539
38766,6460,3.3,1209750873
45107,4097,4.8,1210378850
53933,1020,4.2,1487647963
57092,24313,4.4,1079936412
21950,9477,2.9,1099369203
37745,8255,2.0,1126951170
108320,11585,3.7,1308995548
92194,5966,2.5,1018412984
36188,11465,1.8,1051051713
138312,18654,1.2,1169973110
124455,12440,2.9,1053545621
14490,25220,3.2,1252865517
61878,4722,3.1,1178631022
49923,8409,1.0,1066961393
94075,196,3.1,1409250970
37132,3274,1.3,1299760114
115766,15331,3.5,1012803605
73964,21495,2.4,1434157001
106885,10887,4.3,1229613171
125918,23786,4.0,1082081904
24286,3213,3.8,1115366832
37627,2756,3.7,1339918546
19199,17906,3.0,1413254679
15255,22059,0.8,1298930458
44239,1081,3.4,1219686179
1253,22008,2.6,1003351914
39765,15502,2.6,1231266704
77710,17106,2.2,1189209143
53683,14048,4.7,1070253833
59495,17947,1.6,1040950837
81318,640,1.9,1092204880
65216,20645,4.8,1071843435
78588,12503,4.1,1287718089
6950,5191,0.6,1136111817
55394,3737,4.6,1036725157
138014,24131,1.5,1100326224
25935,16474,3.7,1312385406
75746,1252,3.0,1338902489
94457,9295,2.9,1351882969
53414,21088,3.7,1029906162
97240,16733,1.4,1310072673
42319,4053,1.2,1259270019
70391,19326,3.4,1405089457
43089,24822,1.8,1441455066
103197,272,4.9,1149585468
55480,18415,2.5,1137415060
19964,24221,1.0,1294668323
55124,11699,3.6,1400290149
125912,15890,1.9,1338506285
102469,9658,1.2,1210677342
73478,9388,2.4,1061318470
14389,16377,4.8,1335402027
5570,11280,2.4,1070674751
69837,12016,2.1,1457380577
104574,7042,2.5,1430152337
45003,21560,0.6,1011270615
137327,26191,1.1,1099618060
137163,17511,4.3,1347908620
24072,20764,4.9,1418066456
58244,8709,1.2,1016486148
125828,10858,2.9,1207291007
108216,9494,4.8,1448980518
101571,8053,1.2,1491273067
69725,16996,1.3,1475280568
115360,17134,4.7,1363688109
75698,13581,3.7,1181067680
28733,18241,1.2,1144154583
121466,24976,2.3,1069957001
57109,17911,0.8,1303472825
111196,10217,2.4,1078484760
103082,6230,4.0,1271610856
36669,24896,3.0,1279002697
23062,13344,3.4,1059196710
79253,24912,2.0,1150151695
39750,2099,1.2,1484084923
130561,15439,0.6,1083266971
104681,7866,4.2,1450251723
51746,16558,3.4,1169857707
108465,12212,1.5,1316631225
91866,26218,2.4,1434873887
112429,501,4.1,1181166654
23625,3647,2.9,1343484402
23322,22604,1.9,1120764252
22575,18748,1.7,1000836908
136313,10049,1.5,1451776820
118832,23925,4.2,1111387836
135505,11345,3.1,1286758705
95258,18281,3.7,1083108377
64292,22144,4.4,1365663065
127601,9911,4.9,1117515814
50429,1779,1.6,1204808384
131375,12985,1.3,1235431074
131128,19442,2.6,1051015732
111318,5191,0.7,1227107290
127450,15305,4.1,1341456067
28700,6998,4.5,1348301077
73687,12021,3.6,1199602875
67662,4748,1.7,1457214341
44248,9287,1.1,1265039155
105114,46,2.2,1475173320
4622,7759,4.3,1029476170
136199,26022,2.1,1439926485
136195,23438,0.7,1455243246
18031,19586,1.7,1328322376
82839,456,5.0,1241785884
84718,9855,3.5,1445025962
38639,19309,4.6,1157751417
67068,24183,4.0,1274771401
118034,17350,2.9,1220461473
105978,21349,1.2,1083345566
88870,1529,2.1,1305076821
105187,2977,3.1,1419039021
34675,19456,4.4,1373084675
46272,13289,1.7,1131154945
73689,21254,1.0,1286842500
111077,6388,3.0,1468843821
1063,2522,1.3,1469713554
50449,6526,3.2,1049103525
95463,1127,1.7,1436039994
137302,23017,1.5,1489213902
47916,13349,2.3,1157634285
4633,22158,3.2,1482249031
104593,7717,3.0,1293650707
134669,16103,1.6,1354032331
109780,3405,4.5,1353677763
137241,4493,1.0,1452888116
108100,2344,0.7,1167596517
7562,107,3.2,1093910122
82153,15196,1.1,1197538358
125037,13242,2.8,1301629685
124050,19539,4.8,1270826406
26735,12576,3.6,1186360696
137444,20438,3.3,1187324942
26070,4802,3.1,1319102976
12911,22524,1.3,1480308062
73480,5581,2.4,1274139272
81265,16599,2.0,1151695510
23276,5401,4.8,1221154483
72275,6876,1.6,1135020441
100777,20674,2.6,1265033447
48448,20638,4.7,1248980966
126395,8657,4.1,1057970363
75704,6248,4.8,1138673169
76091,6178,3.2,1109262048
17261,7270,2.0,1067019880
112582,14975,4.2,1049607654
3813,14038,1.8,1222314189
116149,18757,1.2,1450225216
116422,16168,3.7,1167278924
1606,23219,3.4,1164956531
72304,25168,4.5,1088749262
76126,10381,4.8,1466230500
124041,6618,4.4,1311511620
4325,21535,0.8,1399678605
76324,25460,3.5,1410005197
9112,24487,4.0,1177832621
16390,20543,4.9,1420022980
122178,24112,2.2,1220527946
41428,21591,1.3,1048108447
122884,304,4.3,1036398898
131190,12684,1.9,1069199556
125809,16718,3.2,1136598243
112222,11026,2.3,1027111694
13235,20891,2.3,1395265972
53442,18716,3.8,1314458822
847,4562,2.1,1182444356
10955,80,3.6,1122721245
79240,3764,0.6,1379721230
46515,21581,2.0,1444774221
88237,10170,1.9,1376613783
97580,17117,3.9,1248655575
137542,3977,1.9,1040782370
42102,26394,3.3,1222774340
64324,22044,3.6,1134253451
91923,17769,3.5,1009068755
127535,2125,3.2,1279275053
67585,6653,2.4,1355319165
104538,5284,2.2,1007258052
78478,7177,3.0,1374648567
42534,25775,0.8,1499197347
1829,22990,4.4,1377895508
1918,22092,4.2,1068980783
20619,18677,2.1,1368570598
32255,12410,3.1,1399893058
105293,24761,4.7,1036019676
47363,12320,1.7,1165514165
20129,998,3.8,1207983704
123782,26563,0.9,1061164451
65546,11002,2.9,1203569203
82181,4665,4.5,1404164117
87959,18742,3.0,1193773989
133292,21876,3.3,1312066658
39810,18064,4.6,1148414909
116749,13118,3.7,1006824896
5288,22100,3.6,1468942978
8513,11232,3.1,1418870919
132415,21271,3.3,1380481519
108873,7441,4.1,1039041397
93071,23206,4.9,1040745510
79768,19912,4.1,1411671057
97830,11219,3.7,1318143592
42079,23198,1.1,1370871953
106289,15609,4.2,1208638287
83525,19130,3.8,1321944287
12220,4091,4.0,1204174452
236,22543,1.5,1441779200
42930,24946,4.6,1235379583
127310,7472,0.9,1412238361
67445,3744,1.6,1366378419
101835,10197,3.5,1003248623
84556,26280,3.5,1127585291
73699,7009,1.9,1031096101
124451,3325,3.7,1209748475
136488,8633,2.2,1462196564
43926,19642,0.5,1391914152
137024,227,1.2,1440977972
87389,14864,4.5,1025285388
8008,16028,1.5,1459891447
58597,18786,1.0,1262754431
121102,4719,3.6,1220067084
88862,17409,2.5,1349724562
86741,5673,4.1,1168181138
15525,24112,4.4,1168446450
131150,15263,4.3,1198366149
125502,21665,1.9,1477958703
20612,17255,2.8,1131777734
14061,3200,3.4,1434298438
43304,18130,1.9,1258544539
39712,5271,0.7,1462214747
73341,25020,2.7,1123115922
102975,22271,0.6,1426429391
67729,21975,4.8,1277040336
11247,12751,4.1,1469743957
127797,7898,1.4,1372162386
92264,8665,1.8,1059171887
135091,14893,4.9,1264585756
11303,8272,2.2,1474526895
67507,5159,4.0,1235192830
41158,24816,2.5,1121985042
54918,12845,4.4,1390674926
96647,590,3.7,1234303842
83123,9553,0.6,1040589870
24520,16268,1.8,1348176728
80911,18269,3.0,1216372283
120431,16160,4.7,1442988286
71325,14264,1.0,1357752723
5409,5400,3.2,1313301220
59380,8504,1.9,1215462034
25054,1077,4.5,1321236265
131995,7236,3.9,1388660556
98724,23222,2.2,1025079534
51357,16418,1.3,1291088715
10790,1842,0.6,1033081776
97721,4482,3.3,1048734606
66657,24825,2.3,1139220667
44029,1135,1.9,1400014147
64485,23646,4.9,1058699086
32155,21683,2.6,1063794384
2337,13140,3.9,1023967130
103678,23402,1.3,1450409034
67780,7772,0.6,1207365390
19030,8568,2.4,1366144691
59202,8916,3.5,1368213406
32266,13899,2.8,1036952820
102917,1914,4.5,1204224857
46198,4298,2.5,1176739846
125734,1943,1.9,1423417612
71908,20389,4.6,1412429749
128877,17716,2.3,1194788364
64436,24275,1.7,1247490547
40632,20973,0.9,1238334689
129039,338,4.1,1155864841
20104,14257,4.2,1282707697
64773,23451,0.6,1183656827
126109,24198,2.1,1498798259
14383,10058,3.9,1056408484
84292,8984,4.8,1013350067
101196,19996,2.2,1271885949
134829,16284,4.4,1316886002
20610,3701,2.3,1207709466
75684,26093,1.3,1191564193
124715,12146,0.5,1167448931
130331,6119,2.0,1286080701
71316,23490,2.2,1363593743
77835,2674,4.8,1140251450
126206,2123,1.4,1026757652
14154,11978,2.2,1210834447
76326,23467,0.6,1424787408
55319,8251,3.9,1410252750
131887,18447,4.6,1209526540
115034,17639,1.6,1234820277
76078,3689,2.4,1075472964
90475,3749,1.0,1071442842
133516,6343,2.6,1263318579
73320,16276,1.1,1036445248
125886,13666,2.9,1155691819
109778,4131,3.8,1377675677
17369,20642,3.0,1196985750
91752,3030,1.6,1193903438
27307,19231,2.1,1261821155
37220,13183,3.4,1492922322
60280,25047,3.2,1049573597
53029,4036,1.1,1404589839
104264,15128,4.3,1287426998
127,2900,2.6,1152906257
52330,9639,1.2,1381999833
27633,20828,1.1,1128794896
109946,21174,4.8,1362467786
55177,13223,1.8,1192938803
134870,17297,4.6,1370313783
34561,4243,2.3,1198652764
76590,23926,2.2,1466687925
22117,18096,3.7,1458811888
132718,25251,0.5,1487952272
124086,1440,2.0,1475484954
117719,5614,1.9,1285799204
19257,20015,4.4,1358817301
100159,5376,2.9,1401855559
119720,23488,2.1,1378535874
68245,8878,1.7,1452938661
56265,25703,3.2,1425977698
57546,20601,1.2,1188419039
39225,2467,1.6,1471520071
97946,7825,1.8,1352091307
13225,12330,3.2,1050899578
40739,11631,2.2,1389136986
63732,20509,2.8,1357284575
8071,17350,3.4,1447405347
126162,14204,4.8,1332771169
8667,6929,3.9,1330816763
57762,22481,2.3,1461890968
36369,22542,3.9,1318110686
137856,9112,4.8,1147765033
41915,8121,2.7,1021213550
127739,11065,2.3,1444375295
67527,17893,0.9,1032235020
19957,9405,4.5,1288623031
46241,872,1.6,1260146510
121009,12583,0.8,1309390965
94271,864,2.9,1335899058
4758,14884,4.3,1449954481
19098,12146,2.3,1499346892
103893,3056,4.0,1348332339
70481,21518,4.3,1066643616
46164,12187,2.5,1154242142
19817,2683,3.2,1071131544
